radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
UMTS,340,2,2010,181248,0,-60.947341918945,14.590530395508,1000,1,1,1452860379,1452860379,0
UMTS,340,2,2010,193974,0,-61.053085327148,14.557571411133,1000,1,1,1454764894,1454764894,0
UMTS,340,2,2010,2160369,0,-61.004105,14.60701,1000,3,1,1458564945,1460618801,0
UMTS,340,20,101,20391823,0,-61.327638,16.240592,1000,13,1,1458564947,1489465027,0
UMTS,340,20,101,20391792,0,-61.374435,16.273842,1000,8,1,1458564946,1489445351,0
UMTS,340,2,2010,2160361,0,-61.005118,14.611915,1000,14,1,1458564945,1480145949,0
UMTS,340,20,101,20391713,0,-61.345413,16.321793,1000,15,1,1458564946,1492279337,0
UMTS,340,20,101,20391943,0,-61.45134,16.240997,1000,6,1,1458564947,1484321130,0
UMTS,340,2,2010,2130355,0,-61.044022,14.616898,1000,10,1,1458564944,1489580131,0
UMTS,340,20,101,20391822,0,-61.440498,16.248237,1000,19,1,1458564947,1491144833,0
UMTS,340,20,101,20391703,0,-61.461564,16.299593,12369,18,1,1458564946,1491824911,0
UMTS,340,20,101,20391813,0,-61.39778137207,16.223373413086,1000,38,1,1458564947,1486913498,0
UMTS,340,2,2010,2140359,0,-60.914108,14.627884,1000,15,1,1458564944,1477705863,0
UMTS,340,2,55815,141195,0,-61.04621887207,14.615249633789,1000,1,1,1443206653,1443206653,0
UMTS,340,20,101,20391824,0,-61.457127,16.227689,1000,14,1,1458564947,1488813164,0
UMTS,340,20,102,10120,0,-61.44172668457,16.227493286133,1000,1,1,1436637401,1436637401,0
UMTS,340,20,102,10610,0,-61.603775024414,15.999526977539,1000,1,1,1456669851,1456669851,0
UMTS,340,20,102,20391954,0,-61.493911743164,16.281051635742,1000,2,1,1458564948,1462563329,0
UMTS,340,20,102,20391953,0,-61.474685668945,16.267318725586,1000,8,1,1458564948,1486576044,0
UMTS,340,20,102,10243,0,-61.491165161133,16.281051635742,1000,1,1,1408433967,1408433967,0
UMTS,340,20,101,20394162,0,-61.505966,16.46904,1000,9,1,1458564947,1490540751,0
UMTS,340,20,101,20393664,0,-61.511078,16.262512,1000,2,1,1458564947,1473624934,0
UMTS,340,20,101,20392632,0,-61.536483764648,16.342849731445,1000,1,1,1444169123,1444169123,0
UMTS,340,20,102,20391802,0,-61.335983276367,16.241226196289,1000,1,1,1440948522,1440948522,0
UMTS,340,20,101,20392744,0,-61.438980102539,16.324996948242,1000,1,1,1441851825,1441851825,0
UMTS,340,20,102,20392524,0,-61.576309,16.240556,1000,43,1,1458564948,1492081135,0
UMTS,340,20,102,20393082,0,-61.530957,16.275542,1000,81,1,1458564949,1492059030,0
UMTS,340,20,102,20393383,0,-61.599045,16.246185,1000,18,1,1458564949,1490827640,0
UMTS,340,20,102,20392513,0,-61.584694,16.215061,1000,38,1,1458564948,1491321107,0
UMTS,340,20,102,20394103,0,-61.590042114258,16.25358581543,1000,8,1,1458564949,1489609114,0
UMTS,340,20,103,20392132,0,-61.608143,16.382276,9302,17,1,1458564950,1490540787,0
UMTS,340,20,102,20423059,0,-61.523045,16.251869,1000,28,1,1458564950,1491145008,0
UMTS,340,20,103,20392932,0,-61.796031,16.092231,10690,4,1,1458564950,1492358760,0
UMTS,340,20,102,20422349,0,-61.602121,16.21529,1265,44,1,1458564950,1491586474,0
UMTS,340,20,103,20392143,0,-61.726488,16.350991,1000,28,1,1458564950,1491586474,0
UMTS,340,20,103,20392192,0,-61.77131652832,16.205520629883,1000,3,1,1458564950,1487706832,0
UMTS,340,20,102,20421910,0,-61.521169,16.251089,1000,33,1,1458564949,1492202786,0
UMTS,340,20,102,20393984,0,-61.603317,16.0009,1000,12,1,1458564949,1491321102,0
UMTS,340,20,103,20392154,0,-61.795578,16.305771,1000,3,1,1458564950,1468927454,0
UMTS,340,20,102,20421890,0,-61.536645,16.240176,1000,17,1,1458564949,1491917746,0
UMTS,340,20,102,20422491,0,-61.532363891602,16.241226196289,1000,10,1,1458564950,1489048350,0
UMTS,340,20,102,20393664,0,-61.510418,16.267199,1000,79,1,1458564949,1506352901,0
UMTS,340,20,102,20422350,0,-61.587639,16.170502,1000,4,1,1458564950,1489609114,0
UMTS,340,20,102,20423120,0,-61.545163,16.234235,1000,17,1,1458564950,1492540200,0
UMTS,340,20,103,20392152,0,-61.787796,16.32019,1000,4,1,1458564950,1470145797,0
UMTS,340,20,102,20423081,0,-61.530304,16.263885,1000,2,1,1458564950,1485677705,0
UMTS,340,20,103,20392224,0,-61.763076782227,16.051712036133,1000,4,1,1458564950,1489142293,0
UMTS,340,20,102,20393642,0,-61.545769,16.271719,1000,88,1,1458564949,1491491227,0
UMTS,340,20,201,21057253,0,-60.967026,14.487076,1000,3,1,1458564950,1479114474,0
UMTS,340,20,201,21058033,0,-60.866317749023,14.543838500977,1000,2,1,1458564951,1481476431,0
UMTS,340,20,201,21057922,0,-60.847876,14.497539,1000,7,1,1458564951,1475697574,0
GSM,340,20,202,20532,0,-60.969411,14.750078,3875,4,1,1458564951,1505009038,0
UMTS,340,20,201,21087249,0,-60.983047485352,14.514999389648,1000,1,1,1451461446,1451461446,0
UMTS,340,20,201,21057684,0,-61.09977722168,14.505386352539,1000,1,1,1438632272,1438632272,0
UMTS,340,20,103,20394263,0,-61.716384887695,15.998153686523,1000,5,1,1458564950,1491303758,0
UMTS,340,20,201,21057334,0,-60.925288,14.469681,1000,17,1,1458564951,1491721455,0
UMTS,340,20,103,20392933,0,-61.749115,16.072311,1000,6,1,1458564950,1485063525,0
UMTS,340,20,201,21058233,0,-60.842971801758,14.51774597168,1000,2,1,1458564951,1491905230,0
UMTS,340,20,103,20393573,0,-61.804001,16.258804,1000,5,1,1458564950,1492358760,0
UMTS,340,20,103,20393572,0,-61.802216,16.278534,1000,6,1,1458564950,1487753822,0
UMTS,340,20,202,20180,0,-60.954208374023,14.58366394043,1000,1,1,1435589250,1435589250,0
UMTS,340,2,2010,2117477,0,-61.037979125977,14.615249633789,1000,1,1,1457930872,1457930872,0
UMTS,340,2,2010,181231,0,-61.036605834961,14.61799621582,1000,1,1,1451469467,1451469467,0
UMTS,340,2,2010,181212,0,-61.059951782227,14.616622924805,1000,1,1,1457304011,1457304011,0
UMTS,340,2,2010,181217,0,-61.182174682617,14.753952026367,1000,1,1,1454170822,1454170822,0
UMTS,340,2,2010,181215,0,-61.173934936523,14.707260131836,1000,1,1,1453098078,1453098078,0
UMTS,340,2,2010,181226,0,-61.069565,14.608383,1000,2,1,1458564943,1465361698,0
UMTS,340,2,2010,193477,0,-60.988540649414,14.589157104492,1000,1,1,1456915393,1456915393,0
UMTS,340,2,2010,191226,0,-61.057205200195,14.616622924805,1000,1,1,1454170864,1454170864,0
UMTS,340,2,2010,2110364,0,-60.969772,14.659195,1208,3,1,1458564944,1474857081,0
UMTS,340,2,2010,194290,0,-60.977554321289,14.642715454102,1000,1,1,1452199872,1452199872,0
UMTS,340,2,2010,181267,0,-61.11213684082,14.635848999023,1000,1,1,1457157724,1457157724,0
UMTS,340,2,2010,181246,0,-60.98030090332,14.657821655273,1000,1,1,1440535586,1440535586,0
UMTS,340,2,2010,191261,0,-61.054458618164,14.63996887207,1000,1,1,1446213286,1446213286,0
UMTS,340,2,2010,181262,0,-60.961074829102,14.55207824707,1000,4,1,1458564943,1461488757,0
UMTS,340,2,2010,191270,0,-61.061325073242,14.631729125977,1000,1,1,1453432150,1453432150,0
UMTS,340,2,2010,181273,0,-61.051712036133,14.641342163086,1000,1,1,1457412945,1457412945,0
UMTS,340,2,2010,181277,0,-60.905457,14.764252,1000,2,1,1458564943,1459177207,0
UMTS,340,2,2010,181216,0,-61.173934936523,14.740219116211,1000,1,1,1454334126,1454334126,0
UMTS,340,20,101,20391712,0,-61.34981,16.328649,1000,44,1,1458564946,1491563359,0
UMTS,340,2,2010,2130353,0,-61.030738,14.616623,1000,11,1,1458564944,1485018765,0
UMTS,340,20,101,20391714,0,-61.35788,16.326447,1000,18,1,1458564946,1491563354,0
UMTS,340,2,55815,141426,0,-60.991287231445,14.616622924805,1000,1,1,1447326631,1447326631,0
UMTS,340,20,101,10121,0,-61.405334,16.219254,1000,2,1,1458564946,1477581257,0
UMTS,340,2,55815,181187,0,-61.014633178711,14.615249633789,1000,1,1,1447326631,1447326631,0
UMTS,340,2,55815,141197,0,-61.02424621582,14.615249633789,1000,1,1,1443206653,1443206653,0
UMTS,340,2,55815,141266,0,-61.003646850586,14.61799621582,1000,1,1,1447326631,1447326631,0
UMTS,340,20,101,20391773,0,-61.317067,16.256332,1000,31,1,1458564946,1492279348,0
UMTS,340,20,101,20391803,0,-61.384086,16.22451,1000,110,1,1458564947,1492437445,0
UMTS,340,20,101,20391794,0,-61.380873,16.25865,1000,16,1,1458564946,1490129493,0
UMTS,340,20,101,20391834,0,-61.440887,16.244675,1000,90,1,1458564947,1492202786,0
UMTS,340,20,101,20391782,0,-61.389359,16.31868,1000,15,1,1458564946,1491563354,0
UMTS,340,2,55815,141428,0,-60.999526977539,14.619369506836,1000,1,1,1447326631,1447326631,0
UMTS,340,2,2010,2140354,0,-60.999985,14.601059,1000,9,1,1458564944,1477705863,0
UMTS,340,20,101,20391722,0,-61.333237,16.3311,1000,9,1,1458564946,1491563359,0
UMTS,340,20,101,20393904,0,-61.481302,16.458331,1000,11,1,1458564947,1492202786,0
UMTS,340,20,101,20393902,0,-61.489791870117,16.465072631836,1000,7,1,1458564947,1485631413,0
UMTS,340,20,102,10122,0,-61.447906,16.215134,1000,2,1,1458564947,1482339073,0
UMTS,340,20,101,20392064,0,-61.415634155273,16.323623657227,1000,1,1,1429830953,1429830953,0
UMTS,340,20,102,20391812,0,-61.389542,16.223373,1000,2,1,1458564947,1480306590,0
UMTS,340,20,101,20392742,0,-61.431198,16.32515,1000,9,1,1458564947,1486722447,0
UMTS,340,20,102,20391822,0,-61.43486,16.219581,1000,449,1,1458564947,1492437445,0
UMTS,340,20,101,20393743,0,-61.366195678711,16.245346069336,1000,74,1,1458564947,1492437445,0
UMTS,340,20,102,20391984,0,-61.518356,16.285996,1358,10,1,1458564948,1489485540,0
UMTS,340,20,101,20394163,0,-61.49065,16.466274,1000,8,1,1458564947,1490540751,0
UMTS,340,20,102,20391903,0,-61.538626,16.247398,1210,47,1,1458564948,1492540200,0
UMTS,340,20,102,20392084,0,-61.663132,16.184616,1000,9,1,1458564948,1492358694,0
UMTS,340,20,102,20392072,0,-61.580155,16.278854,1695,5,1,1458564948,1489529895,0
UMTS,340,20,102,20392042,0,-61.589148,16.23008,1000,43,1,1458564948,1492358820,0
UMTS,340,20,102,20392302,0,-61.582832,16.074886,1000,8,1,1458564948,1462743092,0
UMTS,340,20,102,20392303,0,-61.579056,16.042862,1000,9,1,1458564948,1491321102,0
UMTS,340,20,102,20393134,0,-61.591553,16.231531,1000,50,1,1458564949,1492358820,0
UMTS,340,20,102,20392494,0,-61.533046,16.240722,1000,20,1,1458564948,1492540200,0
UMTS,340,20,102,20393064,0,-61.526870727539,16.246719360352,1000,103,1,1458564948,1491491222,0
UMTS,340,20,102,20392492,0,-61.529617,16.243515,1000,15,1,1458564948,1490193374,0
UMTS,340,20,103,20392213,0,-61.768569946289,16.094284057617,1000,1,1,1409035393,1409035393,0
UMTS,340,20,103,20392263,0,-61.687545776367,16.029739379883,1000,2,1,1458564950,1464503466,0
UMTS,340,20,102,20423121,0,-61.563675,16.23848,1000,15,1,1458564950,1489485540,0
UMTS,340,20,103,20392193,0,-61.731491,16.181717,1000,9,1,1458564950,1492358801,0
UMTS,340,20,103,20392173,0,-61.791643,16.210465,7916,10,1,1458564950,1492358788,0
UMTS,340,20,103,20392283,0,-61.69451,15.992661,1000,14,1,1458564950,1491321102,0
UMTS,340,20,103,20392284,0,-61.702744,15.999527,1000,15,1,1458564950,1491321102,0
UMTS,340,20,102,20393643,0,-61.560107,16.267087,1000,89,1,1458564949,1491491227,0
UMTS,340,20,103,20392332,0,-61.708832,15.991974,1000,2,1,1458564950,1464285825,0
UMTS,340,20,103,20392223,0,-61.758728,16.045074,1000,6,1,1458564950,1487787443,0
UMTS,340,20,103,20392194,0,-61.775742,16.164474,1000,9,1,1458564950,1492358788,0
UMTS,340,20,103,20392232,0,-61.701279,16.03249,4699,2,1,1458564950,1487787443,0
UMTS,340,20,102,20394474,0,-61.521263,16.256981,1000,36,1,1458564949,1492338628,0
UMTS,340,20,102,20393584,0,-61.563949584961,16.044845581055,1000,1,1,1440365972,1440365972,0
UMTS,340,20,103,10922,0,-61.706771850586,15.950088500977,1000,1,1,1428843195,1428843195,0
UMTS,340,20,102,20422480,0,-61.533737,16.246667,1000,26,1,1458564950,1491917746,0
UMTS,340,20,201,21087250,0,-60.977554,14.495773,1000,2,1,1458564951,1469730981,0
UMTS,340,20,103,20393292,0,-61.688919,16.325782,1000,7,1,1458564950,1487706873,0
UMTS,340,20,201,21058953,0,-60.835419,14.547958,1000,2,1,1458564951,1491327539,0
UMTS,340,20,201,21058744,0,-60.991287231445,14.488906860352,1000,4,1,1458564951,1489580131,0
UMTS,340,20,201,21057963,0,-60.878677368164,14.432601928711,1000,3,1,1458564951,1471506385,0
UMTS,340,20,202,20361,0,-61.069564819336,14.602890014648,1000,1,1,1458359484,1458359484,0
UMTS,340,20,201,21058294,0,-60.893783569336,14.494400024414,1000,2,1,1458564951,1459444050,0
UMTS,340,20,201,21057824,0,-60.916977,14.496384,1000,9,1,1458564951,1471091559,0
UMTS,340,20,201,21057323,0,-60.861683,14.462128,1000,16,1,1458564951,1491327703,0
UMTS,340,20,201,21057872,0,-60.941848754883,14.49577331543,1000,1,1,1438354814,1438354814,0
UMTS,340,20,202,20771,0,-60.943222045898,14.504013061523,1000,1,1,1450355355,1450355355,0
UMTS,340,20,201,21058023,0,-60.881424,14.499893,1000,2,1,1458564951,1459444050,0
UMTS,340,20,103,20394124,0,-61.720701,15.988541,1000,7,1,1458564950,1491321061,0
UMTS,340,20,202,21057482,0,-61.017379760742,14.622116088867,1000,2,1,1458564953,1483784029,0
UMTS,340,20,202,21057204,0,-61.028366088867,14.628982543945,1000,1,1,1439857936,1439857936,0
UMTS,340,20,202,21057173,0,-60.938583,14.602087,1065,8,1,1458564952,1492540200,0
UMTS,340,20,202,21057553,0,-61.157455444336,14.628982543945,1000,1,1,1438632269,1438632269,0
UMTS,340,20,202,21057132,0,-61.018066,14.716873,1000,2,1,1458564952,1469449247,0
UMTS,340,20,202,21057224,0,-61.016006469727,14.637222290039,1000,4,1,1458564952,1469645611,0
UMTS,340,20,202,21057332,0,-60.91438293457,14.525985717773,1000,1,1,1446901716,1446901716,0
UMTS,340,20,202,21057394,0,-61.112607,14.617686,1156,12,1,1458564953,1493811331,0
UMTS,340,20,202,21057434,0,-61.064731,14.605637,1000,50,1,1458564953,1492129883,0
UMTS,340,20,202,21057502,0,-61.073352,14.61445,1000,40,1,1458564953,1492540200,0
UMTS,340,20,202,21057252,0,-60.980453,14.527359,1000,18,1,1393032658,1489580131,0
UMTS,340,2,2010,163374,0,-61.014633178711,14.480667114258,1000,1,1,1457930827,1457930827,0
UMTS,340,2,2010,181290,0,-60.94596862793,14.678421020508,1000,1,1,1452832578,1452832578,0
UMTS,340,2,2010,191268,0,-61.048965454102,14.626235961914,1000,2,1,1458564943,1459148923,0
UMTS,340,2,2010,181244,0,-61.018753051758,14.744338989258,1000,1,1,1437708909,1437708909,0
UMTS,340,2,2010,181236,0,-61.119003295898,14.764938354492,1000,1,1,1453432157,1453432157,0
UMTS,340,2,2010,181224,0,-61.106643676758,14.623489379883,1000,1,1,1452089920,1452089920,0
UMTS,340,2,2010,181214,0,-61.176681518555,14.697647094727,1000,1,1,1453098078,1453098078,0
UMTS,340,2,2010,181252,0,-61.053085327148,14.63996887207,1000,1,1,1449809142,1449809142,0
UMTS,340,2,2010,287419,0,-61.048965454102,14.830856323242,1000,1,1,1440629318,1440629318,0
UMTS,340,2,2010,2122476,0,-61.017743,14.615763,1000,12,1,1458564944,1505846071,0
UMTS,340,2,2010,2112478,0,-61.042099,14.639969,1000,4,1,1458564944,1472763730,0
UMTS,340,2,2010,2120355,0,-61.034496,14.618013,1000,16,1,1458564944,1505881366,0
UMTS,340,2,2010,181254,0,-61.051712036133,14.64958190918,1000,1,1,1455970538,1455970538,0
UMTS,340,2,2010,183978,0,-61.013259887695,14.53010559082,1000,1,1,1456915349,1456915349,0
UMTS,340,2,2010,181218,0,-61.051712036133,14.613876342773,1000,1,1,1457304011,1457304011,0
UMTS,340,2,2010,181293,0,-61.010513305664,14.612503051758,1000,1,1,1454170836,1454170836,0
UMTS,340,2,2010,181294,0,-60.85928,14.463329,1000,8,1,1458564943,1466586325,0
UMTS,340,2,2010,181229,0,-61.006393432617,14.609756469727,1000,1,1,1454170829,1454170829,0
UMTS,340,2,2010,2130361,0,-61.009227,14.605036,7612,16,1,1458564944,1479388296,0
UMTS,340,2,55815,181186,0,-61.016006469727,14.616622924805,1000,1,1,1447326631,1447326631,0
UMTS,340,2,2010,2150370,0,-61.007396,14.630029,4751,63,1,1458564944,1490378007,0
UMTS,340,2,2010,2130360,0,-61.026012,14.667239,2150,7,1,1458564944,1477705907,0
UMTS,340,2,55815,141118,0,-61.081924438477,14.612503051758,1000,1,1,1448889093,1448889093,0
UMTS,340,2,55815,174290,0,-60.988540649414,14.613876342773,1000,1,1,1447326631,1447326631,0
UMTS,340,2,55815,141258,0,-61.025619506836,14.61799621582,1000,1,1,1443206653,1443206653,0
UMTS,340,20,101,20391953,0,-61.455459594727,16.239852905273,1000,1,1,1457779280,1457779280,0
UMTS,340,2,2010,2127169,0,-61.039009,14.624519,1000,4,1,1458564944,1481216096,0
UMTS,340,2,2010,2130354,0,-61.032028,14.613876,1000,3,1,1458564944,1477588274,0
UMTS,340,20,101,20391784,0,-61.374435424805,16.285171508789,1000,5,1,1458564946,1477761303,0
UMTS,340,2,2010,2130369,0,-61.004791,14.61525,1401,36,1,1458564944,1488886222,0
UMTS,340,2,55815,141126,0,-61.072311401367,14.60563659668,1000,1,1,1443206646,1443206646,0
UMTS,340,2,55815,141127,0,-61.072311401367,14.60563659668,1000,1,1,1443206653,1443206653,0
UMTS,340,20,101,20391723,0,-61.304741,16.315613,1850,24,1,1394145229,1492279343,0
UMTS,340,20,101,20391944,0,-61.503524780273,16.254959106445,1000,1,1,1449856959,1449856959,0
UMTS,340,20,101,20393962,0,-61.455459594727,16.344223022461,1000,1,1,1429987948,1429987948,0
UMTS,340,20,101,20392143,0,-61.588672,16.401447,5856,3,1,1458564947,1485098376,0
UMTS,340,20,101,20393744,0,-61.377396,16.239853,1000,45,1,1458564947,1492249293,0
UMTS,340,20,102,20391843,0,-61.464724,16.208267,1000,201,1,1458564947,1492358637,0
UMTS,340,20,101,20392573,0,-61.215958,16.247543,1000,5,1,1458564947,1487518870,0
UMTS,340,20,101,20392574,0,-61.249023,16.254693,1000,31,1,1458564947,1492437445,0
UMTS,340,20,101,20394164,0,-61.498032,16.459579,1000,4,1,1458564947,1490540787,0
UMTS,340,20,102,10232,0,-61.540603637695,16.272811889648,1000,1,1,1441278879,1441278879,0
UMTS,340,20,101,20393833,0,-61.439495,16.33255,4077,8,1,1458564947,1486722447,0
UMTS,340,20,101,20393834,0,-61.460495,16.312637,1000,3,1,1458564947,1484777738,0
UMTS,340,20,102,20391763,0,-61.507645,16.229004,1000,10,1,1458564947,1489880189,0
UMTS,340,20,101,20393073,0,-61.379928588867,16.333236694336,1000,1,1,1429830965,1429830965,0
UMTS,340,20,101,20392034,0,-61.458618,16.453537,1000,10,1,1458564947,1492202786,0
UMTS,340,20,102,20392123,0,-61.47331237793,16.211013793945,1000,167,1,1458564948,1492358678,0
UMTS,340,20,102,20392864,0,-61.581802368164,16.136856079102,1000,21,1,1458564948,1491321107,0
UMTS,340,20,102,20392094,0,-61.620254516602,16.215133666992,1000,1,1,1449135134,1449135134,0
UMTS,340,20,102,20393084,0,-61.529617,16.262856,1000,4,1,1458564949,1485677705,0
UMTS,340,20,102,20393093,0,-61.594992,16.199856,1000,48,1,1458564949,1491321107,0
UMTS,340,20,102,20392483,0,-61.534138,16.246719,1000,48,1,1458564948,1491917746,0
UMTS,340,20,102,20392074,0,-61.58987,16.261539,1000,24,1,1458564948,1491087717,0
UMTS,340,20,102,20392354,0,-61.604503,16.193489,1000,37,1,1458564948,1506296890,0
UMTS,340,20,102,20392502,0,-61.557475,16.253586,1000,119,1,1458564948,1492358689,0
UMTS,340,20,102,20392542,0,-61.603276,16.264198,2390,22,1,1458564948,1490827640,0
UMTS,340,20,103,20392552,0,-61.735856,16.002532,1000,101,1,1458564950,1489142293,0
UMTS,340,20,103,20392183,0,-61.787949,16.209793,3501,9,1,1458564950,1492358760,0
UMTS,340,20,102,20394473,0,-61.515223,16.254959,1000,83,1,1458564949,1492338628,0
UMTS,340,20,102,20394124,0,-61.581802368164,16.139602661133,1000,1,1,1457447177,1457447177,0
UMTS,340,20,103,20392144,0,-61.770493,16.324081,1054,15,1,1458564950,1487753822,0
UMTS,340,20,102,20421911,0,-61.525497,16.249645,1000,23,1,1458564949,1491145008,0
UMTS,340,20,102,20394472,0,-61.524283,16.259132,1674,78,1,1458564949,1492338628,0
UMTS,340,20,102,20393493,0,-61.546559,16.12816,10260,6,1,1458564949,1479597995,0
UMTS,340,20,103,10520,0,-61.747970581055,16.057205200195,1000,1,1,1440063745,1440063745,0
UMTS,340,20,102,20421909,0,-61.524097,16.252833,1000,45,1,1458564949,1492540200,0
UMTS,340,20,103,20392142,0,-61.777692,16.373258,3811,16,1,1458564950,1491025680,0
UMTS,340,20,103,20392014,0,-61.543448,16.423384,2554,14,1,1458564950,1491144915,0
UMTS,340,20,102,20394102,0,-61.590042114258,16.252212524414,1000,9,1,1458564949,1484038577,0
UMTS,340,20,102,20421891,0,-61.537857055664,16.241226196289,1000,9,1,1458564949,1485445834,0
UMTS,340,20,103,20392184,0,-61.831467,16.240402,1352,6,1,1458564950,1492358760,0
UMTS,340,20,103,20392214,0,-61.767196655273,16.086044311523,1000,7,1,1458564950,1489142293,0
UMTS,340,20,201,21057823,0,-60.882797,14.501266,1000,2,1,1390690108,1457284853,0
UMTS,340,20,202,20530,0,-60.944595336914,14.731979370117,1000,1,1,1455089249,1455089249,0
UMTS,340,20,201,21057382,0,-60.860138,14.571304,1000,2,1,1458564951,1469449211,0
UMTS,340,20,201,21057342,0,-60.877304077148,14.418869018555,1000,2,1,1458564951,1460221279,0
UMTS,340,20,202,288879,0,-60.976181030273,14.752578735352,1000,1,1,1440532043,1440532043,0
UMTS,340,20,201,21057634,0,-60.855789,14.49852,1000,3,1,1458564951,1485713992,0
UMTS,340,20,201,21057873,0,-60.956268,14.473801,1000,2,1,1458564951,1491327662,0
UMTS,340,20,202,20095,0,-60.947341918945,14.744338989258,1000,1,1,1455284579,1455284579,0
UMTS,340,20,201,21057292,0,-61.016006469727,14.499893188477,1000,1,1,1458389792,1458389792,0
UMTS,340,20,202,20442,0,-61.069564819336,14.602890014648,1000,1,1,1458359473,1458359473,0
UMTS,340,20,202,21822,0,-60.984420776367,14.576797485352,1000,1,1,1435776879,1435776879,0
UMTS,340,20,201,20251,0,-60.903396606445,14.477920532227,1000,1,1,1451252737,1451252737,0
